datetime,aqi_us_lag1,aqi_us_lag12,aqi_us_lag24,pm2_5,log_pm10,scaled_humidity_%,scaled_temp_C_scaled_log_windspeed_kph,log_so2,day_of_week,scaled_temp_C,scaled_temp_C_scaled_o3,log_no2,aqi_us
2025-04-08 12:00:00,68.0,59.0,74.0,22.1,3.877431561,-0.623581097,0.271282109,2.76000994,1,0.322934057,0.310049544,2.4765384,75
2025-04-08 13:00:00,75.0,60.0,80.0,22.9,3.837299459,-0.950047759,0.086498724,2.778819272,1,0.637949457,0.252315411,3.058707073,81
2025-04-08 14:00:00,81.0,61.0,78.0,25.0,3.763522997,-1.247906517,0.378380894,2.803360381,1,0.826958698,-0.321393434,3.535145354,78
2025-04-08 15:00:00,78.0,62.0,69.0,27.8,3.795489189,-1.758361263,0.800542127,2.827313622,1,0.952964858,-0.968182928,3.790984677,70
2025-04-08 16:00:00,70.0,63.0,55.0,29.5,3.811097087,-1.977127583,0.659806598,2.850706502,1,0.952964858,-1.267091837,3.893859035,71
2025-04-08 17:00:00,71.0,64.0,50.0,30.6,3.822098298,-1.373556916,0.139864958,2.87356464,1,0.826958698,-1.229242891,3.931825633,72
2025-04-08 18:00:00,72.0,65.0,51.0,30.5,3.817712326,-1.411700787,-0.191076095,2.862200881,1,0.322934057,-0.490158502,3.918005077,72
2025-04-08 19:00:00,72.0,66.0,53.0,29.9,3.799973502,-0.46539622,0.024115072,2.791165108,1,-0.307096744,0.4372228,3.828641396,73
2025-04-08 20:00:00,73.0,66.0,54.0,29.5,3.804437795,-0.02786358,0.450700697,2.674148649,1,-0.685115225,0.846482207,3.668676747,73
2025-04-08 21:00:00,73.0,67.0,55.0,27.2,3.75419892,0.367037674,0.298537475,2.549445171,1,-0.937127545,1.010880976,3.484312288,74
2025-04-08 22:00:00,74.0,68.0,57.0,25.0,3.683866912,0.603754051,1.609810582,2.424802726,1,-1.252142945,1.1935887,3.284663565,74
2025-04-08 23:00:00,74.0,68.0,58.0,22.8,3.589059119,0.290188993,1.528811024,2.282382386,1,-1.189139865,1.021635434,3.054001182,75
2025-04-09 00:00:00,75.0,75.0,59.0,18.2,3.39785848,-0.099102869,1.609810582,2.151762203,2,-1.252142945,0.80083898,2.714694744,75
2025-04-09 01:00:00,75.0,81.0,60.0,17.9,3.363841595,-0.099102869,2.344033909,2.240709689,2,-1.252142945,0.722289035,2.821378886,75
2025-04-09 02:00:00,75.0,78.0,61.0,19.6,3.414442608,0.810740646,2.820853406,2.370243741,2,-1.693164506,0.8173645,2.944438979,75
2025-04-09 03:00:00,75.0,70.0,62.0,18.2,3.453157121,0.848323578,3.523462796,2.509599262,2,-1.882173746,0.495350989,2.975529566,74
2025-04-09 04:00:00,74.0,71.0,63.0,17.6,3.529297384,1.126549461,3.523462796,2.694627181,2,-1.882173746,-0.449235366,2.833213344,74
2025-04-09 05:00:00,74.0,72.0,64.0,18.3,3.62700405,1.479380269,2.008916408,2.87356464,2,-1.882173746,-1.689004958,2.533696814,73
2025-04-09 06:00:00,73.0,72.0,65.0,18.6,3.7208625,1.419920705,0.147799534,2.970414466,2,-1.882173746,-2.633591315,2.208274414,73
2025-04-09 07:00:00,73.0,73.0,66.0,18.3,3.777348102,1.126549461,1.113658969,2.944438979,2,-1.882173746,-2.987811198,1.945910149,73
2025-04-09 08:00:00,73.0,73.0,66.0,17.6,3.815512105,1.145621397,0.41588236,2.856470206,2,-1.504155266,-2.434914546,1.757857918,72
2025-04-09 09:00:00,72.0,74.0,67.0,17.2,3.837299459,0.612729079,0.073588857,2.785011242,2,-0.937127545,-1.42883219,1.722766598,72
2025-04-09 10:00:00,72.0,74.0,68.0,17.2,3.879499814,-0.269067471,-0.100984416,2.778819272,2,-0.307096744,-0.420066084,1.824549292,72
2025-04-09 11:00:00,72.0,75.0,68.0,17.5,3.919991175,-0.300480071,-0.018113733,2.803360381,2,-0.055084424,-0.063253386,2.066862759,72
2025-04-09 12:00:00,72.0,75.0,75.0,20.1,4.102643365,-0.96463218,0.223590639,2.844909384,2,0.322934057,0.259403465,2.493205453,72
2025-04-09 13:00:00,72.0,75.0,81.0,20.4,4.046553898,-2.076974775,0.659806598,2.844909384,2,0.952964858,0.227452709,3.077312261,72
2025-04-09 14:00:00,72.0,75.0,78.0,22.1,3.891820298,-1.789212924,0.67516259,2.833213344,2,1.204977178,-0.657286265,3.546739687,72
2025-04-09 15:00:00,72.0,74.0,70.0,23.5,3.877431561,-2.232354956,0.520545706,2.809402695,2,1.582995659,-1.757232505,3.768152635,72
2025-04-09 16:00:00,72.0,74.0,71.0,23.9,3.864931398,-1.728070542,1.75086679,2.753660712,2,1.582995659,-2.005495336,3.78191432,71
2025-04-09 17:00:00,71.0,73.0,72.0,23.3,3.835141961,-1.642807771,0.711489778,2.674148649,2,1.141974098,-1.339307459,3.688879454,71
2025-04-09 18:00:00,71.0,73.0,72.0,21.2,3.756538103,-1.529498037,-0.203229348,2.57261223,2,0.637949457,-0.668147042,3.549617387,70
2025-04-09 19:00:00,70.0,73.0,73.0,18.8,3.671224519,-2.289570763,-0.415178366,2.415913778,2,0.322934057,-0.277444971,3.33220451,69
2025-04-09 20:00:00,69.0,72.0,73.0,17.1,3.577947893,-1.672537553,-0.004685371,2.197224577,2,0.007918656,-0.004567816,2.985681938,68
2025-04-09 21:00:00,68.0,72.0,74.0,15.5,3.46260601,-1.701706396,0.394817213,2.014903021,2,-0.307096744,0.11935164,2.610069793,67
2025-04-09 22:00:00,67.0,72.0,74.0,14.3,3.33220451,-1.458258748,0.198184111,1.960094784,2,-0.622112145,0.202754235,2.370243741,66
2025-04-09 23:00:00,66.0,72.0,75.0,13.4,3.246490992,0.824203188,0.328784073,2.00148,2,-1.189139865,0.424854562,2.282382386,65
2025-04-10 00:00:00,65.0,72.0,75.0,13.4,3.242592351,0.864029877,-1.051867934,2.041220329,3,-1.252142945,0.447364231,2.312535424,64
2025-04-10 01:00:00,64.0,72.0,75.0,14.0,3.265759411,0.864029877,-0.411749477,2.163323026,3,-1.252142945,0.525914175,2.610069793,64
2025-04-10 02:00:00,64.0,72.0,75.0,15.8,3.339321978,0.736135721,-0.211777107,2.312535424,3,-1.252142945,0.604464119,2.901421594,64
2025-04-10 03:00:00,64.0,72.0,74.0,16.5,3.377587516,0.856176728,1.423743001,2.4765384,3,-1.567158346,0.559912582,3.010620886,63
2025-04-10 04:00:00,63.0,71.0,74.0,16.8,3.549617387,1.132719793,0.499244205,2.674148649,3,-1.567158346,-0.275736183,2.867898902,63
2025-04-10 05:00:00,63.0,71.0,73.0,17.6,3.62700405,1.223591957,1.221149568,2.862200881,3,-1.567158346,-1.455475615,2.525728644,63
2025-04-10 06:00:00,63.0,70.0,73.0,17.8,3.673765816,1.132719793,1.423743001,2.954910279,3,-1.567158346,-2.29112438,2.128231706,63
2025-04-10 07:00:00,63.0,69.0,73.0,17.4,3.671224519,0.856176728,0.123062642,2.928523524,3,-1.567158346,-2.586059238,1.871802177,63
2025-04-10 08:00:00,63.0,68.0,72.0,16.6,3.658420247,0.666018311,0.378820167,2.833213344,3,-1.189139865,-1.962268931,1.722766598,63
2025-04-10 09:00:00,63.0,67.0,72.0,16.1,3.658420247,0.146027597,-0.33146824,2.747270914,3,-0.622112145,-0.968043584,1.722766598,63
2025-04-10 10:00:00,63.0,66.0,72.0,16.1,3.663561646,-0.061519937,0.024115072,2.714694744,3,-0.307096744,-0.410433625,1.824549292,63
2025-04-10 11:00:00,63.0,65.0,72.0,16.4,3.706228092,-0.743622103,0.147760798,2.701361213,3,0.322934057,0.330307976,2.041220329,63
2025-04-10 12:00:00,63.0,64.0,72.0,15.7,3.645449896,-1.513791737,0.659806598,2.708050201,3,0.952964858,0.645925182,2.451005098,65
2025-04-10 13:00:00,65.0,64.0,72.0,16.8,3.671224519,-1.498646376,0.416957353,2.708050201,3,1.267980258,0.302640273,2.867898902,68
2025-04-10 14:00:00,68.0,64.0,72.0,18.0,3.696351469,-0.901246041,0.577871059,2.701361213,3,0.889961778,-0.317964549,3.254242969,63
2025-04-10 15:00:00,63.0,63.0,72.0,20.2,3.718438256,-1.091965397,1.169066633,2.687847494,3,0.952964858,-0.788837583,3.465735903,61
2025-04-10 16:00:00,61.0,63.0,71.0,21.7,3.758871826,-0.784009731,0.870795197,2.674148649,3,0.637949457,-0.648136989,3.538056564,61
2025-04-10 17:00:00,61.0,63.0,71.0,22.8,3.788724789,-0.735208014,0.168778697,2.653241965,3,0.259930977,-0.280387959,3.546739687,61
2025-04-10 18:00:00,61.0,63.0,70.0,23.1,3.799973502,-0.46539622,-0.100984416,2.602689685,3,-0.307096744,0.321633288,3.502549876,61
2025-04-10 19:00:00,61.0,63.0,69.0,22.7,3.793239469,-0.073860601,-0.084351363,2.48490665,3,-0.622112145,0.612533471,3.377587516,61
2025-04-10 20:00:00,61.0,63.0,68.0,22.3,3.786459782,-0.092932537,-0.204572769,2.312535424,3,-0.622112145,0.514966986,3.161246712,61
2025-04-10 21:00:00,61.0,63.0,67.0,21.6,3.788724789,-0.666212482,-0.084351363,2.151762203,3,-0.622112145,0.436913798,2.928523524,62
2025-04-10 22:00:00,62.0,63.0,66.0,20.7,3.770459441,-0.295431617,0.073588857,2.066862759,3,-0.937127545,0.540574823,2.708050201,62
2025-04-10 23:00:00,62.0,63.0,65.0,19.6,3.737669618,0.096104001,0.259105442,2.014903021,3,-0.937127545,0.452392419,2.493205453,63
2025-04-11 00:00:00,63.0,65.0,64.0,18.1,3.621670704,0.603754051,-0.411749477,2.041220329,4,-1.252142945,0.525914175,2.302585093,63
2025-04-11 01:00:00,63.0,68.0,64.0,17.9,3.618993327,0.864029877,-0.169776407,2.140066163,4,-1.252142945,0.565189147,2.501435952,64
2025-04-11 02:00:00,64.0,63.0,64.0,20.0,3.696351469,0.896564356,-0.411749477,2.272125886,4,-1.252142945,0.604464119,2.714694744,64
2025-04-11 03:00:00,64.0,61.0,63.0,21.6,3.819907717,1.451333305,0.971556655,2.415913778,4,-1.787669126,0.58262403,2.791165108,65
2025-04-11 04:00:00,65.0,61.0,63.0,22.6,3.939638172,1.132719793,0.123062642,2.595254707,4,-1.567158346,-0.226580374,2.646174797,65
2025-04-11 05:00:00,65.0,61.0,63.0,23.9,4.001863709,1.05755393,-0.243744567,2.76000994,4,-1.441152186,-1.112431846,2.332143895,66
2025-04-11 06:00:00,66.0,61.0,63.0,24.7,4.043051268,1.132719793,-0.51533783,2.850706502,4,-1.567158346,-1.996189521,1.974081026,66
2025-04-11 07:00:00,66.0,61.0,63.0,24.6,4.051784948,0.864029877,-0.411749477,2.839078464,4,-1.252142945,-1.869859122,1.757857918,67
2025-04-11 08:00:00,67.0,61.0,63.0,23.9,4.043051268,0.824203188,0.093378371,2.766319109,4,-1.189139865,-1.850372518,1.648658626,67
2025-04-11 09:00:00,67.0,62.0,63.0,23.1,4.021773869,0.146027597,0.048851965,2.701361213,4,-0.622112145,-0.948530287,1.704748092,68
2025-04-11 10:00:00,68.0,62.0,63.0,22.3,3.994524227,-0.061519937,-0.21262532,2.681021529,4,-0.307096744,-0.420066084,1.916922612,69
2025-04-11 11:00:00,69.0,63.0,63.0,21.4,3.943521672,-0.458104009,0.085474621,2.674148649,4,0.259930977,0.298478468,2.208274414,69
2025-04-11 12:00:00,69.0,63.0,65.0,21.5,3.951243719,-0.784009731,0.535912118,2.660259537,4,0.637949457,0.532456158,2.459588842,70
2025-04-11 13:00:00,70.0,64.0,68.0,21.5,3.845883203,-1.091965397,0.659806598,2.595254707,4,0.952964858,0.436688946,2.821378886,70
2025-04-11 14:00:00,70.0,64.0,63.0,22.4,3.730501129,-1.023530805,0.922912233,2.501435952,4,1.141974098,-0.049809294,3.161246712,71
2025-04-11 15:00:00,71.0,65.0,61.0,23.4,3.795489189,-1.624296775,0.675593923,2.415913778,4,1.267980258,-0.492794296,3.335769576,71
2025-04-11 16:00:00,71.0,65.0,61.0,24.5,3.90197267,-1.240614307,0.507750229,2.360854001,4,0.952964858,-0.400256,3.33220451,71
2025-04-11 17:00:00,71.0,66.0,61.0,26.0,4.018183201,-0.504661969,0.250597169,2.32238772,4,0.385937137,-0.125781805,3.234749174,71
2025-04-11 18:00:00,71.0,66.0,61.0,27.1,4.099332104,-0.451933677,0.0066521,2.292534757,4,0.007918656,-0.001835656,3.126760536,72
2025-04-11 19:00:00,72.0,67.0,61.0,27.5,4.127134385,-0.281969075,-0.204572769,2.251291799,4,-0.622112145,0.144214343,3.0301337,72
2025-04-11 20:00:00,72.0,67.0,61.0,27.2,4.123903364,0.236338821,0.068641478,2.219203484,4,-0.874124465,0.202634343,2.917770732,73
2025-04-11 21:00:00,73.0,68.0,62.0,28.1,4.195697056,0.134247872,0.851368202,2.208274414,4,-0.937127545,0.217239343,2.809402695,73
2025-04-11 22:00:00,73.0,69.0,62.0,28.1,4.223909767,0.367037674,0.554486799,2.2300144,4,-0.937127545,0.187845209,2.667228207,74
2025-04-11 23:00:00,74.0,69.0,63.0,27.2,4.189654742,0.742866993,0.435397289,2.272125886,4,-1.000130625,0.169103739,2.533696814,74
2025-04-12 00:00:00,74.0,70.0,63.0,21.8,3.826465117,0.864029877,-0.169776407,2.174751721,5,-1.252142945,0.093889482,2.370243741,75
2025-04-12 01:00:00,75.0,70.0,64.0,21.3,3.804437795,0.864029877,0.740877522,2.240709689,5,-1.252142945,0.250989371,2.791165108,75
2025-04-12 02:00:00,75.0,71.0,64.0,22.5,3.793239469,1.058114869,1.235018378,2.341805806,5,-1.252142945,0.447364231,3.169685581,76
2025-04-12 03:00:00,76.0,71.0,65.0,23.7,3.7208625,1.132719793,1.423743001,2.442347035,5,-1.567158346,0.412445152,3.314186005,76
2025-04-12 04:00:00,76.0,71.0,65.0,22.9,3.871201011,1.132719793,0.927268245,2.57261223,5,-1.567158346,-0.521515232,3.161246712,76
2025-04-12 05:00:00,76.0,71.0,66.0,22.6,3.966511191,1.224713835,0.654819588,2.701361213,5,-1.504155266,-1.821579197,2.76000994,76
2025-04-12 06:00:00,76.0,72.0,66.0,22.8,4.044804117,1.389629984,0.2435825,2.772588722,5,-1.882173746,-3.401067729,2.261763098,76
2025-04-12 07:00:00,76.0,72.0,67.0,22.3,4.032469159,1.132719793,2.014808372,2.753660712,5,-1.567158346,-3.028461526,1.960094784,76
2025-04-12 08:00:00,76.0,73.0,67.0,21.3,3.994524227,0.897686234,-0.106979849,2.687847494,5,-1.189139865,-2.148762955,1.824549292,75
2025-04-12 09:00:00,75.0,73.0,68.0,20.6,3.974058396,-0.269067471,-0.163624546,2.63188884,5,-0.307096744,-0.4874933,1.824549292,75
2025-04-12 10:00:00,75.0,74.0,69.0,20.1,4.000033883,-0.813178574,0.002603938,2.610069793,5,0.007918656,0.010831632,1.931521412,75
2025-04-12 11:00:00,75.0,74.0,69.0,19.7,4.001863709,-1.577177875,-0.123328446,2.602689685,5,0.952964858,1.004615873,2.128231706,75
2025-04-12 12:00:00,75.0,75.0,70.0,17.0,3.899950424,-2.647450025,0.300061332,2.595254707,5,2.21302646,1.569416584,2.48490665,75
2025-04-12 13:00:00,75.0,75.0,70.0,17.0,3.725693427,-2.503288629,1.346968699,2.541601993,5,2.52804186,0.841275766,2.778819272,76
2025-04-12 14:00:00,76.0,76.0,71.0,17.9,3.602776755,-2.444950944,1.883005791,2.451005098,5,2.4020357,-0.406140167,3.077312261,74
2025-04-12 15:00:00,74.0,76.0,71.0,17.4,3.543853682,-2.647450025,2.447710146,2.379546134,5,2.21302646,-1.137738825,3.226843995,73
2025-04-12 16:00:00,73.0,76.0,71.0,17.2,3.481240089,-1.946836862,1.75086679,2.351375257,5,1.582995659,-0.962791447,3.214867803,73
2025-04-12 17:00:00,73.0,76.0,71.0,16.9,3.411147713,-1.549691851,0.67516259,2.351375257,5,1.204977178,-0.657286265,3.109060959,72
2025-04-12 18:00:00,72.0,76.0,72.0,16.3,3.335769576,-1.255759667,0.705601757,2.32238772,5,0.637949457,-0.307966082,2.970414466,71
2025-04-12 19:00:00,71.0,76.0,72.0,14.9,3.288401888,-0.451933677,0.002603938,2.2300144,5,0.007918656,-0.003077547,2.778819272,71
2025-04-12 20:00:00,71.0,75.0,73.0,13.3,3.27336401,0.328332864,-0.026916193,2.104134154,5,-0.622112145,0.183240937,2.493205453,69
2025-04-12 21:00:00,69.0,75.0,73.0,12.4,3.288401888,0.622265047,-0.204572769,2.00148,5,-0.622112145,0.124701047,2.208274414,68
2025-04-12 22:00:00,68.0,75.0,74.0,11.9,3.284663565,0.612729079,-0.308161123,1.974081026,5,-0.937127545,0.158451074,2.00148,67
2025-04-12 23:00:00,67.0,75.0,74.0,11.9,3.299533728,0.673310522,0.259105442,2.00148,5,-0.937127545,0.187845209,1.902107526,65
2025-04-13 00:00:00,65.0,75.0,75.0,12.4,3.384390263,0.864029877,-0.169776407,2.079441542,6,-1.252142945,0.290264342,2.028148247,64
2025-04-13 01:00:00,64.0,76.0,75.0,12.7,3.356897123,1.138890125,0.098325749,2.174751721,6,-1.252142945,0.368814287,2.341805806,63
2025-04-13 02:00:00,63.0,74.0,76.0,14.4,3.39785848,0.981827127,-0.054174994,2.292534757,6,-1.252142945,0.486639203,2.646174797,62
2025-04-13 03:00:00,62.0,73.0,76.0,16.3,3.517497837,0.864029877,-0.169776407,2.406945108,6,-1.252142945,0.368814287,2.766319109,62
2025-04-13 04:00:00,62.0,73.0,76.0,16.6,3.60004824,0.864029877,-0.667155628,2.525728644,6,-1.252142945,-0.102485378,2.63188884,61
2025-04-13 05:00:00,61.0,72.0,76.0,16.8,3.640214282,0.981827127,1.581082144,2.63188884,6,-1.252142945,-0.770159904,2.292534757,60
2025-04-13 06:00:00,60.0,71.0,76.0,17.0,3.64805746,1.132719793,0.499244205,2.694627181,6,-1.567158346,-1.602943045,1.916922612,60
2025-04-13 07:00:00,60.0,71.0,76.0,16.8,3.632309103,1.132719793,-0.51533783,2.687847494,6,-1.567158346,-1.799566283,1.704748092,59
2025-04-13 08:00:00,59.0,69.0,75.0,16.5,3.621670704,0.824203188,-0.622584783,2.63188884,6,-1.189139865,-1.365488058,1.62924054,59
2025-04-13 09:00:00,59.0,68.0,75.0,16.3,3.632309103,0.146027597,-0.522607917,2.58021683,6,-0.622112145,-0.655830832,1.667706821,59
2025-04-13 10:00:00,59.0,67.0,75.0,16.3,3.632309103,-0.637604579,0.0066521,2.533696814,6,0.007918656,0.006609203,1.808288771,58
2025-04-13 11:00:00,58.0,65.0,75.0,16.3,3.616308761,-1.281001935,0.399132535,2.48490665,6,0.952964858,0.496470728,2.014903021,58
2025-04-13 12:00:00,58.0,64.0,75.0,16.5,3.701301974,-1.840819338,0.214636289,2.459588842,6,1.582995659,0.32817527,2.32238772,57
2025-04-13 13:00:00,57.0,63.0,76.0,17.6,3.632309103,-1.483501015,0.520545706,2.442347035,6,1.582995659,-0.118697824,2.624668592,57
2025-04-13 14:00:00,57.0,62.0,74.0,18.6,3.520460802,-0.896197588,0.986951216,2.406945108,6,0.952964858,-0.430146891,2.928523524,57
2025-04-13 15:00:00,57.0,62.0,73.0,18.9,3.540959324,-0.935463337,0.931526346,2.370243741,6,0.952964858,-0.69916491,3.072693315,58
2025-04-13 16:00:00,58.0,61.0,73.0,18.5,3.5085559,-0.609557615,0.782615873,2.332143895,6,0.637949457,-0.488056562,3.034952987,58
2025-04-13 17:00:00,58.0,60.0,72.0,17.9,3.453157121,-0.455299313,0.387704401,2.292534757,6,0.322934057,-0.216669677,2.890371758,58
2025-04-13 18:00:00,58.0,60.0,71.0,17.5,3.407841924,-0.451933677,0.008758402,2.240709689,6,0.007918656,-0.004567816,2.721295428,58
2025-04-13 19:00:00,58.0,59.0,71.0,16.8,3.353406718,-0.269067471,-0.300188098,2.186051277,6,-0.307096744,0.157881478,2.549445171,58
2025-04-13 20:00:00,58.0,59.0,69.0,15.7,3.280911216,0.617216594,-0.424669836,2.116255515,6,-0.811121385,0.36612194,2.332143895,58
2025-04-13 21:00:00,58.0,59.0,68.0,14.1,3.169685581,0.612729079,0.073588857,2.054123734,6,-0.937127545,0.364210015,2.128231706,58
2025-04-13 22:00:00,58.0,58.0,67.0,12.7,3.063390922,0.871883027,0.073588857,2.00148,6,-0.937127545,0.305421747,1.931521412,59
2025-04-13 23:00:00,59.0,58.0,65.0,11.9,3.015534901,1.151791729,0.447229229,1.960094784,6,-1.189139865,0.350256952,1.757857918,59
2025-04-14 00:00:00,59.0,57.0,64.0,10.4,2.944438979,1.138890125,0.740877522,1.931521412,0,-1.252142945,0.329539315,1.791759469,59
2025-04-14 01:00:00,59.0,57.0,63.0,10.1,2.928523524,0.864029877,0.098325749,2.014903021,0,-1.252142945,0.447364231,2.240709689,58
2025-04-14 02:00:00,58.0,57.0,62.0,11.4,3.005682604,1.146743275,-0.30695348,2.128231706,0,-1.441152186,0.69570714,2.63188884,58
2025-04-14 03:00:00,58.0,58.0,62.0,13.5,3.169685581,1.132719793,0.123062642,2.251291799,0,-1.567158346,0.6582242,2.797281335,58
2025-04-14 04:00:00,58.0,58.0,61.0,14.4,3.328626689,1.132719793,0.499244205,2.415913778,0,-1.567158346,0.068354484,2.694627181,58
2025-04-14 05:00:00,58.0,58.0,60.0,15.3,3.549617387,1.145621397,0.118115263,2.58021683,0,-1.504155266,-0.78362707,2.406945108,57
2025-04-14 06:00:00,57.0,58.0,60.0,16.3,3.7208625,1.132719793,0.123062642,2.667228207,0,-1.567158346,-1.455475615,2.079441542,57
2025-04-14 07:00:00,57.0,58.0,59.0,16.7,3.744787086,1.132719793,1.423743001,2.63905733,0,-1.567158346,-1.652098855,1.85629799,57
2025-04-14 08:00:00,57.0,58.0,59.0,16.3,3.708682081,0.825886006,0.088430992,2.549445171,0,-1.126136785,-1.15185114,1.686398954,57
2025-04-14 09:00:00,57.0,58.0,59.0,15.9,3.686376324,0.37769552,0.048851965,2.459588842,0,-0.622112145,-0.558264347,1.648658626,57
2025-04-14 10:00:00,57.0,59.0,58.0,15.8,3.640214282,-0.451933677,-0.00062182,2.397895273,0,0.007918656,0.00561569,1.757857918,57
2025-04-14 11:00:00,57.0,59.0,58.0,15.9,3.580737295,-1.274831603,0.616185002,2.351375257,0,0.889961778,0.40781826,1.960094784,57
2025-04-14 12:00:00,57.0,59.0,57.0,16.8,3.575150689,-1.624296775,1.993602347,2.332143895,0,1.267980258,0.183325088,2.251291799,57
2025-04-14 13:00:00,57.0,58.0,57.0,18.5,3.5085559,-1.728070542,0.843437617,2.360854001,0,1.582995659,-0.16835039,2.595254707,57
2025-04-14 14:00:00,57.0,58.0,57.0,19.9,3.443618098,-1.023530805,1.286643479,2.397895273,0,1.141974098,-0.515461409,2.93385687,57
2025-04-14 15:00:00,57.0,58.0,58.0,21.4,3.47506723,-0.784009731,0.782615873,2.406945108,0,0.637949457,-0.428026402,3.095577609,57
2025-04-14 16:00:00,57.0,58.0,58.0,21.5,3.471966453,-1.091965397,1.169066633,2.388762789,0,0.952964858,-0.669274019,3.077312261,58
2025-04-14 17:00:00,58.0,57.0,58.0,21.2,3.453157121,-0.752036192,0.585374032,2.341805806,0,0.637949457,-0.408016349,2.954910279,58
2025-04-14 18:00:00,58.0,57.0,58.0,20.4,3.411147713,-0.623581097,0.35718008,2.282382386,0,0.322934057,-0.176152814,2.797281335,58
2025-04-14 19:00:00,58.0,57.0,58.0,19.2,3.353406718,-0.269067471,-0.257977908,2.186051277,0,-0.307096744,0.138616559,2.595254707,58
2025-04-14 20:00:00,58.0,57.0,58.0,17.3,3.280911216,0.328332864,0.137946139,2.066862759,0,-0.622112145,0.222267532,2.32238772,59
2025-04-14 21:00:00,59.0,57.0,58.0,15.7,3.222867846,0.612729079,0.298537475,1.974081026,0,-0.937127545,0.276027612,2.041220329,59
2025-04-14 22:00:00,59.0,57.0,59.0,14.5,3.173878459,0.367037674,-0.787237926,1.931521412,0,-0.937127545,0.276027612,1.85629799,59
2025-04-14 23:00:00,59.0,57.0,59.0,13.6,3.157000421,0.443886356,0.207797143,1.916922612,0,-0.937127545,0.276027612,1.774952351,59
2025-04-15 00:00:00,59.0,57.0,59.0,12.8,3.173878459,0.864029877,0.740877522,1.945910149,1,-1.252142945,0.408089259,1.871802177,59
2025-04-15 01:00:00,59.0,57.0,58.0,12.9,3.161246712,0.864029877,0.740877522,2.054123734,1,-1.252142945,0.525914175,2.2300144,59
2025-04-15 02:00:00,59.0,57.0,58.0,14.5,3.230804396,0.824203188,-0.051449113,2.197224577,1,-1.189139865,0.611348584,2.57261223,60
2025-04-15 03:00:00,60.0,57.0,58.0,16.3,3.39785848,0.864029877,-0.169776407,2.351375257,1,-1.252142945,0.565189147,2.714694744,60
2025-04-15 04:00:00,60.0,58.0,58.0,17.3,3.577947893,0.864029877,1.137555601,2.525728644,1,-1.252142945,0.015339539,2.617395833,60
2025-04-15 05:00:00,60.0,58.0,57.0,19.3,3.832979798,1.05755393,0.186507464,2.694627181,1,-1.441152186,-0.841210998,2.351375257,60
2025-04-15 06:00:00,60.0,58.0,57.0,21.5,4.034240638,1.132719793,2.014808372,2.785011242,1,-1.567158346,-1.602943045,2.066862759,61
2025-04-15 07:00:00,61.0,58.0,57.0,22.9,4.135166557,1.42384728,1.423743001,2.785011242,1,-1.567158346,-1.897877903,1.887069649,61
